clip_cosine,current_arousal,current_emotion,current_valence,dhash_distance,duplicate_bucket,evidence_level,neighbor_count,public_description,public_member,public_request_id,salient_attributes,same_quadrant,sample_id,sources,target_arousal,target_emotion,target_valence,topk_majority_count,transition
0.915476,High,aroused,Positive,99,,style_prior_only,10,,Cubism/0151047_GustaveBuchet-Untitled.jpg,Cubism_request-2072,"composition,color",False,track2_0916,public_duplicate,Low,calm,Positive,3,aroused->calm
0.94182,Low,content,Positive,27,style_neighbor_review,same_series_style,11,,China_images/GetImageNTKadoOPjflTfqOuUsBMwyNw.jpeg,China_images_request-3543,"composition,color",True,track2_0917,public_duplicate,Low,content,Positive,4,content->content
0.943831,Low,calm,Positive,23,style_neighbor_review,same_series_style,11,,Ukiyo-e/0017051_ToyotaHokkei-TheNohplayTakasago.jpg,Ukiyo-e_request-54,"composition,color",True,track2_0918,public_duplicate,Low,calm,Positive,9,calm->calm
0.86886,Low,bored,Negative,99,,style_prior_only,10,,China_images/FS-5774_05.jpg,China_images_request-1169,"composition,color",False,track2_0919,public_duplicate,Low,calm,Positive,9,bored->calm
0.882191,Low,calm,Positive,99,,style_prior_only,10,,Sōsaku hanga/0172220_KanaeYamamoto-FrenchPastoralInSpring.jpg,Sōsaku hanga_request-402,"composition,color",True,track2_0920,public_duplicate,Low,calm,Positive,9,calm->calm
0.914531,High,alarmed,Negative,99,,style_prior_only,10,,Lyrical Abstraction/0057343_GustaveSingier-Untitled.jpg,Lyrical Abstraction_request-226,"composition,color",False,track2_0921,public_duplicate,High,excited,Positive,3,alarmed->excited
0.884778,High,frustrated,Negative,99,,style_prior_only,10,,Expressionism/0143885_PierreAlechinsky-PleasantSurrounding(Unbonentourage).jpg,Expressionism_request-8219,"composition,color",True,track2_0922,public_duplicate,High,frustrated,Negative,4,frustrated->frustrated
0.921291,High,alarmed,Negative,99,,style_prior_only,10,,Early Renaissance/0144745_FilippinoLippi-EstherChoisieParAssuérus.jpg,Early Renaissance_request-758,"composition,color",False,track2_0923,public_duplicate,Low,calm,Positive,7,alarmed->calm
0.902612,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageCHgBpWAkkYTNoKPIFWLJAcgb.jpeg,China_images_request-2206,"composition,color",True,track2_0924,public_duplicate,Low,calm,Positive,9,calm->calm
0.860077,Low,calm,Positive,99,,style_prior_only,10,,Orientalism/0015916_MariàFortuny-Tánger(seatedArabs).jpg,Orientalism_request-44,"composition,color",False,track2_0925,public_duplicate,Low,sad,Negative,3,calm->sad
0.914826,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageymJidMJfAtxBbzawiDnOpRUc.jpeg,China_images_request-1764,"composition,color",True,track2_0926,public_duplicate,Low,calm,Positive,8,content->calm
0.846201,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0070496_UtagawaKunisadaII-TheDragon.jpg,Ukiyo-e_request-322,"composition,color",False,track2_0927,public_duplicate,High,excited,Positive,2,content->excited
0.913047,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0104580_UtagawaToyokuni-TheactorsMatsumotoYonesaburôIandNakamuraDenkurôIV.jpg,Ukiyo-e_request-508,"composition,color",True,track2_0928,public_duplicate,Low,calm,Positive,8,content->calm
0.870797,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0015464_SamuelMorse-ByCandlelight(Mrs.JedidiahMorse).jpg,Romanticism_request-899,"composition,color",True,track2_0929,public_duplicate,Low,calm,Positive,7,content->calm
0.846456,Low,tired,Negative,99,,style_prior_only,10,,Realism/0083793_GustaveCourbet-HectorBerlioz.jpg,Realism_request-6807,"composition,color",True,track2_0930,public_duplicate,Low,sad,Negative,3,tired->sad
0.925987,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0931,public_duplicate,Low,calm,Positive,8,content->calm
0.939026,Low,content,Positive,99,,same_series_style,10,,China_images/GetImageUuIjUiKpMZMgXbQspiAFDscV.jpeg,China_images_request-4379,"composition,color",True,track2_0932,public_duplicate,Low,calm,Positive,8,content->calm
0.91161,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6373_04.jpg,China_images_request-1290,"composition,color",True,track2_0933,public_duplicate,Low,content,Positive,2,calm->content
0.849705,Low,bored,Negative,99,,style_prior_only,10,,Tachisme/0008339_AntoniTapies-L'Enveloppe.jpg,Tachisme_request-5,"composition,color",True,track2_0934,public_duplicate,Low,tired,Negative,1,bored->tired
0.939005,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagexcaNUOZFvxvOCqSOMKDPrENT.jpeg,China_images_request-4644,"composition,color",True,track2_0935,public_duplicate,Low,calm,Positive,10,calm->calm
0.868719,Low,calm,Positive,99,,style_prior_only,10,,Romanticism/0067166_SirLawrenceAlma-Tadema-PortraitofMrSoons.jpg,Romanticism_request-5659,"composition,color",True,track2_0936,public_duplicate,Low,calm,Positive,10,calm->calm
0.930208,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageigAfNvPYZOVZCcuOpmCDRuXe.jpeg,China_images_request-2866,"composition,color",True,track2_0937,public_duplicate,Low,calm,Positive,10,calm->calm
0.937335,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-6061_05.jpg,China_images_request-38,"composition,color",True,track2_0938,public_duplicate,Low,calm,Positive,8,calm->calm
0.920273,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0032101_JohanChristianDahl-ShipwreckontheCoastofNorway.jpg,Romanticism_request-2458,"composition,color",True,track2_0939,public_duplicate,High,alarmed,Negative,9,alarmed->alarmed
0.917438,High,aroused,Positive,99,,style_prior_only,10,,Abstract Art/0084885_WassilyKandinsky-SmallWorldsXI.jpg,Abstract Art_request-834,"composition,color",True,track2_0940,public_duplicate,High,excited,Positive,3,aroused->excited
0.916425,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0192846_Hiroshige-HydrangeaandKingfisher.jpg,Ukiyo-e_request-950,"composition,color",True,track2_0941,public_duplicate,Low,calm,Positive,9,content->calm
0.947421,Low,content,Positive,24,style_neighbor_review,same_series_style,11,,China_images/FS-7413_18.jpg,China_images_request-771,"composition,color",True,track2_0942,public_duplicate,Low,calm,Positive,11,content->calm
0.851123,Low,sad,Negative,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0136184_MaertenvanHeemskerck-EcceHomo-centralpanel.jpg,Mannerism (Late Renaissance)_request-1656,"composition,color",False,track2_0943,public_duplicate,High,frustrated,Negative,4,sad->frustrated
0.888343,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageTjuPWkFDXomxRPPvWqcIXrvs.jpeg,China_images_request-4201,"composition,color",True,track2_0944,public_duplicate,Low,content,Positive,1,content->content
0.907301,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0945,public_duplicate,Low,calm,Positive,7,calm->calm
0.949101,Low,content,Positive,19,style_neighbor_review,same_series_style,11,,China_images/FS-5824_01.jpg,China_images_request-678,"composition,color",True,track2_0946,public_duplicate,Low,content,Positive,5,content->content
0.921737,Low,calm,Positive,99,,style_prior_only,10,,Abstract Expressionism/0054795_DanielSambo-Richter-Cloud.jpg,Abstract Expressionism_request-1035,"composition,color",True,track2_0947,public_duplicate,Low,calm,Positive,8,calm->calm
0.931202,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagebsWSYkmAoteKiNZlTQEQKrfd.jpeg,China_images_request-2138,"composition,color",True,track2_0948,public_duplicate,Low,calm,Positive,10,calm->calm
0.892076,Low,calm,Positive,99,,style_prior_only,10,,Color Field Painting/0144270_HelenFrankenthaler-EastandBeyond.jpg,Color Field Painting_request-935,"composition,color",True,track2_0949,public_duplicate,Low,calm,Positive,7,calm->calm
0.919994,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0104580_UtagawaToyokuni-TheactorsMatsumotoYonesaburôIandNakamuraDenkurôIV.jpg,Ukiyo-e_request-508,"composition,color",True,track2_0950,public_duplicate,Low,calm,Positive,7,calm->calm
0.920751,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6050_12.jpg,China_images_request-1232,"composition,color",True,track2_0951,public_duplicate,Low,calm,Positive,10,calm->calm
0.920404,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0158845_AmbroseAndrews-IntheCatskills.jpg,Romanticism_request-13994,"composition,color",True,track2_0952,public_duplicate,Low,content,Positive,2,content->content
0.889243,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageJhTiHunXbdqAMwOGhAzkKUUc.jpeg,China_images_request-3000,"composition,color",True,track2_0953,public_duplicate,Low,calm,Positive,9,calm->calm
0.898913,Low,calm,Positive,99,,style_prior_only,10,,Academicism/0030764_MariàFortuny-Malenudebackwiththearmextended.jpg,Academicism_request-533,"composition,color",True,track2_0954,public_duplicate,Low,calm,Positive,8,calm->calm
0.96096,Low,calm,Positive,28,strong_neighbor_ge095,near_same_work,12,"The artwork depicts a group of elegantly dressed individuals engaged in the artistic process, showcasing traditional attire. The scene captures a sense of shared focus and cultural richness, set against a minimalist background that directs attention to the figures.",Ukiyo-e/0065158_KitagawaUtamaro-Thefourvirtues.jpg,Ukiyo-e_request-300,"composition,color",True,track2_0955,public_duplicate,Low,calm,Positive,12,calm->calm
0.929436,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageKPUDUtziPHINIqQxsmjMYHbl.jpeg,China_images_request-3160,"composition,color",True,track2_0956,public_duplicate,Low,content,Positive,3,content->content
0.937336,Low,glad,Positive,99,,same_series_style,10,,Ukiyo-e/0104580_UtagawaToyokuni-TheactorsMatsumotoYonesaburôIandNakamuraDenkurôIV.jpg,Ukiyo-e_request-508,"composition,color",True,track2_0957,public_duplicate,Low,calm,Positive,10,glad->calm
0.88599,Low,content,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0070995_BenvenutoTisi-HolyFamilywiththeInfantSaintJohnandSaintElizabeth.jpg,Mannerism (Late Renaissance)_request-849,"composition,color",True,track2_0958,public_duplicate,Low,calm,Positive,6,content->calm
0.924515,Low,calm,Positive,99,,style_prior_only,10,,Rococo/0046356_Charles-AndrevanLoo(CarlevanLoo)-LifeDrawing.jpg,Rococo_request-882,"composition,color",True,track2_0959,public_duplicate,Low,calm,Positive,8,calm->calm
0.922355,Low,calm,Positive,99,,style_prior_only,10,,"Ukiyo-e/0047555_TōshūsaiSharaku-SegawaTomisaburōIIastheŌtomoFamily'sMaidWakakusa,ActuallyPrinceKoretaka.jpg",Ukiyo-e_request-206,"composition,color",True,track2_0960,public_duplicate,Low,calm,Positive,6,calm->calm
0.898442,Low,content,Positive,99,,style_prior_only,10,,Rococo/0065502_RichardWilson-ItalianLandscape(Morning).jpg,Rococo_request-1291,"composition,color",True,track2_0961,public_duplicate,Low,calm,Positive,7,content->calm
0.871699,High,frustrated,Negative,99,,style_prior_only,10,,Realism/0129118_TheophileSteinlen-LaLettre.jpg,Realism_request-10899,"composition,color",False,track2_0962,public_duplicate,Low,bored,Negative,1,frustrated->bored
0.881368,High,alarmed,Negative,99,,style_prior_only,10,,China_images/GetImageWHypqKdbyuKpCkqxnSahLYtB.jpeg,China_images_request-4563,"composition,color",False,track2_0963,public_duplicate,Low,calm,Positive,7,alarmed->calm
0.897088,High,excited,Positive,99,,style_prior_only,10,,China_images/FS-8031_07.jpg,China_images_request-1644,"composition,color",False,track2_0964,public_duplicate,Low,calm,Positive,9,excited->calm
0.937357,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagepbZxWtDrqlUQMwAvgnoRoHsm.jpeg,China_images_request-3685,"composition,color",True,track2_0965,public_duplicate,Low,calm,Positive,7,calm->calm
0.887251,Low,content,Positive,99,,style_prior_only,10,,Post-Impressionism/0130108_HenrideToulouse-Lautrec-PortraitofMadamelaComtesseAdèledeToulouseLautrec.jpg,Post-Impressionism_request-4413,"composition,color",True,track2_0966,public_duplicate,Low,calm,Positive,9,content->calm
0.956902,Low,calm,Positive,25,strong_neighbor_ge095,same_series_style,12,"The image depicts a serene landscape with misty mountains, lush trees, and a tranquil river. Calligraphy and red stamps adorn the pale background, adding a cultural and historical dimension to the scene.",China_images/GetImageUNjPVlYbtByMXHPHJoAneTCH.jpeg,China_images_request-4347,"composition,color",True,track2_0967,public_duplicate,Low,calm,Positive,12,calm->calm
0.924741,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5675_11.jpg,China_images_request-824,"composition,color",True,track2_0968,public_duplicate,Low,calm,Positive,8,calm->calm
0.925483,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8220_01.jpg,China_images_request-17,"composition,color",True,track2_0969,public_duplicate,Low,calm,Positive,8,calm->calm
0.901558,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0106643_UtagawaSadatora-WomenVisitingaShrine.jpg,Ukiyo-e_request-516,"composition,color",True,track2_0970,public_duplicate,Low,calm,Positive,9,content->calm
0.896977,Low,content,Positive,99,,style_prior_only,10,,Early Renaissance/0144745_FilippinoLippi-EstherChoisieParAssuérus.jpg,Early Renaissance_request-758,"composition,color",True,track2_0971,public_duplicate,Low,calm,Positive,6,content->calm
0.882462,Low,content,Positive,99,,style_prior_only,10,,Naïve Art (Primitivism)/0112846_IvanGeneralić-OntheMeadow.jpg,Naïve Art (Primitivism)_request-1496,"composition,color",True,track2_0972,public_duplicate,Low,content,Positive,3,content->content
0.851925,Low,content,Positive,99,,style_prior_only,10,,High Renaissance/0106967_LucaSignorelli-SaintGeorgeandtheDragon.jpg,High Renaissance_request-920,"composition,color",False,track2_0973,public_duplicate,High,alarmed,Negative,2,content->alarmed
0.922576,High,happy,Positive,99,,style_prior_only,10,,China_images/FS-7484_26.jpg,China_images_request-97,"composition,color",False,track2_0974,public_duplicate,Low,calm,Positive,9,happy->calm
0.903598,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6050_08.jpg,China_images_request-1465,"composition,color",True,track2_0975,public_duplicate,Low,calm,Positive,10,calm->calm
0.921743,Low,calm,Positive,99,,style_prior_only,10,,Abstract Expressionism/0165845_ConradMarca-Relli-UntitledCollage.jpg,Abstract Expressionism_request-3464,"composition,color",False,track2_0976,public_duplicate,Low,bored,Negative,1,calm->bored
0.859758,Low,tired,Negative,99,,style_prior_only,10,,Impressionism/0099997_FerdinandHodler-Seatedbeardedman.jpg,Impressionism_request-6221,"composition,color",False,track2_0977,public_duplicate,Low,calm,Positive,4,tired->calm
0.899209,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagexodvmbiuZCRZAbtZqMDuiOTY.jpeg,China_images_request-4712,"composition,color",True,track2_0978,public_duplicate,Low,calm,Positive,8,calm->calm
0.936364,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-6543_07.jpg,China_images_request-1464,"composition,color",True,track2_0979,public_duplicate,Low,calm,Positive,9,calm->calm
0.947639,Low,calm,Positive,28,style_neighbor_review,same_series_style,11,,China_images/FS-7435_04.jpg,China_images_request-976,"composition,color",True,track2_0980,public_duplicate,Low,calm,Positive,11,calm->calm
0.919342,High,frustrated,Negative,99,,style_prior_only,10,,Art Brut/0164933_VilenBarsky-Untitled.jpg,Art Brut_request-395,"composition,color",True,track2_0981,public_duplicate,High,frustrated,Negative,2,frustrated->frustrated
0.902169,High,aroused,Positive,99,,style_prior_only,10,,Ukiyo-e/17168.jpg,Ukiyo-e_request-1170,"composition,color",True,track2_0982,public_duplicate,High,excited,Positive,4,aroused->excited
0.925973,High,aroused,Positive,99,,style_prior_only,10,,Abstract Art/0064338_ArtinDemirci-Untitled.jpg,Abstract Art_request-599,"composition,color",False,track2_0983,public_duplicate,Low,content,Positive,2,aroused->content
0.936774,Low,calm,Positive,99,,same_series_style,10,,Ink and wash painting/0066843_LiTang-SittingonRocksGazingattheMist.jpg,Ink and wash painting_request-194,"composition,color",True,track2_0984,public_duplicate,Low,calm,Positive,9,calm->calm
0.810875,Low,calm,Positive,99,,style_prior_only,10,,Naïve Art (Primitivism)/0158297_NoéLeón-Selvaconpájaros.jpg,Naïve Art (Primitivism)_request-2112,"composition,color",True,track2_0985,public_duplicate,Low,calm,Positive,9,calm->calm
0.910842,Low,calm,Positive,99,,style_prior_only,10,,Abstract Art/0055163_PerleFine-Untitled.jpg,Abstract Art_request-494,"composition,color",True,track2_0986,public_duplicate,Low,calm,Positive,4,calm->calm
0.965711,Low,calm,Positive,30,same_work_or_series_review,near_same_work,12,,China_images/FS-6980_06.jpg,China_images_request-1154,"composition,color",True,track2_0987,public_duplicate,Low,calm,Positive,12,calm->calm
0.893503,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0064269_Hiroshige-29.MotoHachimanShrineinSunamura.jpg,Ukiyo-e_request-294,"composition,color",True,track2_0988,public_duplicate,Low,calm,Positive,9,calm->calm
