all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v19_decision,v19_reasons,v19_score
dinov2,Low,content,0,Positive,False,20,0.469731,dinov2,0.518629,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0581,0.518629,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.051371
clip,Low,content,0,Positive,False,20,0.489219,clip,0.511817,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0181,0.511817,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.058183
dinov2,Low,content,0,Positive,False,20,0.488774,dinov2,0.508919,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0290,0.508919,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.061081
dinov2,Low,content,0,Positive,False,20,0.481551,dinov2,0.503267,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0614,0.503267,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.066733
clip,Low,content,0,Positive,False,20,0.495364,clip,0.502958,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0058,0.502958,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.067042
clip,Low,content,0,Positive,False,20,0.488643,clip,0.502729,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0355,0.502729,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.067271
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.520496,"clip,siglip2",0.902181,2,False,Low,content,Positive,0.0,0.520496,,True,True,track2_0421,1.422677,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.067323
clip,Low,content,0,Positive,False,20,0.462507,clip,0.473942,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0428,0.473942,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.096058
clip,Low,content,0,Positive,False,20,0.456804,clip,0.457762,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0931,0.457762,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.112238
clip,Low,content,0,Positive,False,20,0.407741,clip,0.45368,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0973,0.45368,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.11632
dinov2,Low,content,0,Positive,False,20,0.42031,dinov2,0.430021,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0376,0.430021,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.139979
clip,Low,content,0,Positive,False,20,0.374555,clip,0.409893,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0790,0.409893,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.160107
clip,Low,content,0,Positive,False,20,0.397117,clip,0.402283,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0739,0.402283,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.167717
dinov2,Low,content,0,Positive,False,20,0.396055,dinov2,0.399891,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0852,0.399891,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.170109
"dinov2,public_clean",Low,calm,0,Positive,False,43,0.684666,dinov2,0.782748,1,False,Low,content,Positive,0.0,0.51441,,True,True,track2_0347,1.297159,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.192841
clip,Low,content,0,Positive,False,20,0.356285,clip,0.372514,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0091,0.372514,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.197486
dinov2,Low,content,0,Positive,False,20,0.342941,dinov2,0.359053,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0381,0.359053,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.210947
dinov2,Low,content,0,Positive,False,20,0.339215,dinov2,0.357372,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0503,0.357372,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.212628
"public_clean,public_inclusive",Low,content,0,Positive,False,20,0.354551,,0.0,0,False,Low,calm,Positive,0.0,0.354551,,True,True,track2_0017,0.354551,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.215449
public_inclusive,Low,content,0,Positive,False,20,0.327496,,0.0,0,False,Low,calm,Positive,0.0,0.327496,,True,True,track2_0308,0.327496,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.242504
dinov2,Low,content,0,Positive,False,20,0.284884,dinov2,0.30143,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0035,0.30143,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.26857
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.581814,siglip2,0.661001,1,False,Low,content,Positive,0.0,0.557417,,True,True,track2_0566,1.218418,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.271582
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.449393,"clip,siglip2",0.851759,2,False,Low,content,Positive,0.0,0.362808,,True,True,track2_0950,1.214567,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.275433
clip,Low,content,0,Positive,False,20,0.250962,clip,0.264024,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0815,0.264024,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.305976
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.481251,"dinov2,siglip2",0.695913,2,False,Low,content,Positive,0.0,0.47957,,True,True,track2_0019,1.175483,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.314517
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.46662,"dinov2,siglip2",0.809235,2,False,Low,content,Positive,0.0,0.339542,,True,True,track2_0622,1.148777,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.341223
"dinov2,public_inclusive",Low,calm,0,Positive,False,43,0.59719,dinov2,0.6662,1,False,Low,content,Positive,0.0,0.477974,,True,True,track2_0346,1.144174,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.345826
"dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.587518,dinov2,0.637065,1,False,Low,content,Positive,0.0,0.496833,,True,True,track2_0278,1.133898,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.356102
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.544396,siglip2,0.604187,1,False,Low,content,Positive,0.0,0.510127,,True,True,track2_0955,1.114314,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.375686
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.548888,siglip2,0.540867,1,False,Low,content,Positive,0.0,0.548888,,True,True,track2_0495,1.089755,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.400245
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.547622,siglip2,0.509019,1,False,Low,content,Positive,0.0,0.547622,,True,True,track2_0147,1.056641,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.433359
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.490488,siglip2,0.510606,1,False,Low,content,Positive,0.0,0.464369,,True,True,track2_0945,0.974975,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.515025
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.953972,,0.0,0,True,Low,content,Positive,0.953972,0.0,near_public_duplicate supports content,True,True,track2_0161,0.953972,calm->content,hold,meets_v19_thresholds,-0.536028
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.951786,,0.0,0,True,Low,content,Positive,0.951786,0.0,near_public_duplicate supports content,True,True,track2_0577,0.951786,calm->content,hold,meets_v19_thresholds,-0.538214
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.951001,,0.0,0,True,Low,content,Positive,0.951001,0.0,near_public_duplicate supports content,True,True,track2_0785,0.951001,calm->content,hold,meets_v19_thresholds,-0.538999
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.316044,"clip,dinov2",0.626941,2,False,Low,content,Positive,0.0,0.316044,,True,True,track2_0141,0.942985,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.547015
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.452791,siglip2,0.472219,1,False,Low,content,Positive,0.0,0.452791,,True,True,track2_0392,0.92501,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.56499
"clip,public_clean,siglip2",Low,calm,0,Positive,False,43,0.386382,"clip,siglip2",0.655332,2,False,Low,content,Positive,0.0,0.229235,,True,True,track2_0986,0.884567,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.605433
"dinov2,public_inclusive",Low,calm,0,Positive,False,43,0.447466,dinov2,0.421518,1,False,Low,content,Positive,0.0,0.447466,,True,True,track2_0960,0.868984,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.621016
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.413181,siglip2,0.431114,1,False,Low,content,Positive,0.0,0.396543,,True,True,track2_0238,0.827657,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.662343
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.428426,siglip2,0.449086,1,False,Low,content,Positive,0.0,0.375403,,True,True,track2_0060,0.824489,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.665511
"public_clean,siglip2",Low,calm,0,Positive,False,43,0.419851,siglip2,0.434914,1,False,Low,content,Positive,0.0,0.388132,,True,True,track2_0438,0.823046,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.666954
"clip,public_clean",Low,calm,0,Positive,False,43,0.419682,clip,0.355697,1,False,Low,content,Positive,0.0,0.419682,,True,True,track2_0772,0.775379,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.714621
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.361339,siglip2,0.408969,1,False,Low,content,Positive,0.0,0.286816,,True,True,track2_0360,0.695785,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.794215
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.330462,siglip2,0.371697,1,False,Low,content,Positive,0.0,0.243475,,True,True,track2_0227,0.615172,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.874828
clip,Low,calm,0,Positive,False,43,0.50638,clip,0.578857,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0985,0.578857,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.911143
clip,Low,calm,0,Positive,False,43,0.541152,clip,0.569261,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0886,0.569261,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.920739
dinov2,Low,calm,0,Positive,False,43,0.505515,dinov2,0.56432,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0160,0.56432,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.92568
dinov2,Low,calm,0,Positive,False,43,0.536171,dinov2,0.563256,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0530,0.563256,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.926744
dinov2,Low,calm,0,Positive,False,43,0.533583,dinov2,0.559496,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0709,0.559496,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.930504
dinov2,Low,calm,0,Positive,False,43,0.488009,dinov2,0.543095,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0612,0.543095,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.946905
dinov2,Low,calm,0,Positive,False,43,0.517912,dinov2,0.533373,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0260,0.533373,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.956627
"public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.52839,,0.0,0,False,Low,content,Positive,0.0,0.52839,,True,True,track2_0405,0.52839,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.96161
siglip2,Low,calm,0,Positive,False,43,0.51545,siglip2,0.526179,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0920,0.526179,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.963821
dinov2,Low,calm,0,Positive,False,43,0.488991,dinov2,0.522948,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0485,0.522948,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.967052
dinov2,Low,calm,0,Positive,False,43,0.508579,dinov2,0.522507,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0047,0.522507,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.967493
dinov2,Low,calm,0,Positive,False,43,0.485001,dinov2,0.509419,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0845,0.509419,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.980581
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.266216,clip,0.280183,1,False,Low,content,Positive,0.0,0.224144,,True,True,track2_0991,0.504327,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.985673
clip,Low,calm,0,Positive,False,43,0.46775,clip,0.487876,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0257,0.487876,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.002124
"public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.471134,,0.0,0,False,Low,content,Positive,0.0,0.471134,,True,True,track2_0786,0.471134,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.018866
public_clean,Low,calm,0,Positive,False,43,0.468915,,0.0,0,False,Low,content,Positive,0.0,0.468915,,True,True,track2_0745,0.468915,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.021085
dinov2,Low,calm,0,Positive,False,43,0.460274,dinov2,0.461449,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0776,0.461449,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.028551
clip,Low,calm,0,Positive,False,43,0.440539,clip,0.446295,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0289,0.446295,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.043705
public_clean,Low,calm,0,Positive,False,43,0.439573,,0.0,0,False,Low,content,Positive,0.0,0.439573,,True,True,track2_0469,0.439573,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.050427
public_clean,Low,calm,0,Positive,False,43,0.437541,,0.0,0,False,Low,content,Positive,0.0,0.437541,,True,True,track2_0798,0.437541,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.052459
public_clean,Low,calm,0,Positive,False,43,0.428067,,0.0,0,False,Low,content,Positive,0.0,0.428067,,True,True,track2_0419,0.428067,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.061933
clip,Low,calm,0,Positive,False,43,0.406034,clip,0.411482,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0244,0.411482,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.078518
dinov2,Low,calm,0,Positive,False,43,0.391927,dinov2,0.407232,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0522,0.407232,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.082768
dinov2,Low,calm,0,Positive,False,43,0.377886,dinov2,0.392241,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0775,0.392241,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.097759
dinov2,Low,calm,0,Positive,False,43,0.373615,dinov2,0.375474,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0707,0.375474,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.114526
clip,Low,calm,0,Positive,False,43,0.365812,clip,0.36652,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0808,0.36652,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.12348
public_inclusive,Low,calm,0,Positive,False,43,0.357692,,0.0,0,False,Low,content,Positive,0.0,0.357692,,True,True,track2_0126,0.357692,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.132308
"public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.349357,,0.0,0,False,Low,content,Positive,0.0,0.349357,,True,True,track2_0400,0.349357,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.140643
dinov2,Low,calm,0,Positive,False,43,0.324629,dinov2,0.328289,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0918,0.328289,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.161711
dinov2,Low,calm,0,Positive,False,43,0.305272,dinov2,0.311206,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0879,0.311206,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.178794
dinov2,Low,calm,0,Positive,False,43,0.263465,dinov2,0.281868,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0353,0.281868,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.208132
clip,Low,calm,0,Positive,False,43,0.27003,clip,0.272638,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0409,0.272638,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.217362
dinov2,Low,calm,0,Positive,False,43,0.242818,dinov2,0.243844,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0591,0.243844,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-1.246156
