sample_id,family_id,hard_constraints,style_freedom,composition_hints,medium_options,aspect_hints,candidate_strategies,caption
track1_0927,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of white herons wading among purple irises and reeds beside calm water under a pink sunset sky, with delicate linework and flat muted colors."
track1_0932,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A serene Gongbi courtyard garden scene with finely outlined figures walking near a pavilion, willow trees, rocks, and a small bridge in muted earthy colors."
track1_0938,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene riverside landscape with rocky banks, clustered trees, a small pavilion, and misty distant islands rendered in delicate sepia brushwork."
track1_0940,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Abstract geometric composition with concentric textured circles, diagonal lines, pale horizontal bars, and small cross marks on a stark black rectangle against a beige paper background."
track1_0942,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,A Gongbi style Chinese scene with finely outlined figures gathered around a low tea table beneath pine trees in a quiet pastoral landscape.
track1_0944,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi painting of children playing in a tranquil garden landscape with rocks, bamboo, a fence, and soft pale colors defined by delicate fine-line brushwork."
track1_0945,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of three elegantly dressed women in patterned kimonos standing beneath blooming cherry branches, with delicate linework, muted colors, and a calm spring atmosphere."
track1_0949,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Abstract ink sketch of a distorted standing figure with oversized arms and fragmented facial features, framed by rough linear borders and dense cross-hatched shadows on aged beige paper."
track1_0952,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Ukiyo-e portrait of an elegant woman in a richly patterned blue kimono within a decorative interior, rendered with flat color blocks, delicate linework, and a muted vintage palette."
track1_0953,scroll_album_paper_support,caption_content | support_surface_required,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A black bird perched on a gnarled branch with reddish autumn leaves, rendered in Gongbi style with delicate linework, muted colors, and a calm album-leaf composition."
track1_0954,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"An Early Renaissance framed half-length portrait of a solemn bearded friar in a pale white robe against a dark red background, with soft shadowed modeling and an aged wooden frame."
track1_0959,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"An Early Renaissance portrait of a young man in a black cap and dark robe, set before a calm blue sky and distant waterfront landscape with delicate clouds and restrained, clear color tones."
track1_0960,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of two elegantly dressed women and a small attendant near a mountain waterfall and pine trees, rendered with delicate linework, muted earthy colors, and a serene vertical composition."
track1_0961,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of travelers crossing a wooden bridge in heavy rain with large umbrellas, a riverside village and dark trees in the background, rendered with fine diagonal rain lines and muted woodblock colors."
