all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
clip,Low,tired,0,Negative,False,0,0.258943,clip,0.266421,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0048,0.266421,tired->bored,hold,insufficient_v21_evidence,0.207136,hold
siglip2,Low,bored,0,Negative,False,0,0.249939,siglip2,0.266281,1,False,Low,tired,Negative,0.0,0.0,,True,True,True,track2_0563,0.266281,bored->tired,hold,insufficient_v21_evidence,0.206276,hold
clip,Low,content,0,Positive,False,0,0.254931,clip,0.265375,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0778,0.265375,content->excited,hold,insufficient_v21_evidence,0.205769,hold
clip,High,alarmed,0,Negative,False,0,0.254883,clip,0.264784,1,False,High,frustrated,Negative,0.0,0.0,,True,True,True,track2_0714,0.264784,alarmed->frustrated,hold,insufficient_v21_evidence,0.205175,hold
clip,Low,bored,0,Negative,False,0,0.257779,clip,0.264067,1,False,High,excited,Positive,0.0,0.0,,False,False,False,track2_0736,0.264067,bored->excited,hold,insufficient_v21_evidence,0.204689,hold
clip,Low,content,0,Positive,False,20,0.250962,clip,0.264024,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0815,0.264024,content->calm,hold,insufficient_v21_evidence,0.204101,hold
clip,High,frustrated,0,Negative,False,0,0.250521,clip,0.263023,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0223,0.263023,frustrated->aroused,hold,insufficient_v21_evidence,0.203065,hold
clip,Low,content,0,Positive,False,0,0.249785,clip,0.262234,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0329,0.262234,content->excited,hold,insufficient_v21_evidence,0.202217,hold
"public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.349357,,0.0,0,False,Low,content,Positive,0.0,0.349357,,True,True,True,track2_0400,0.349357,calm->content,hold,insufficient_v21_evidence,0.201761,hold
dinov2,Low,calm,0,Positive,False,0,0.247949,dinov2,0.261118,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0473,0.261118,calm->bored,hold,insufficient_v21_evidence,0.200954,hold
siglip2,High,annoyed,0,Negative,False,0,0.244005,siglip2,0.261326,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0184,0.261326,annoyed->excited,hold,insufficient_v21_evidence,0.200846,hold
dinov2,Low,tired,0,Negative,False,3,0.24743,dinov2,0.260828,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0450,0.260828,tired->sad,hold,insufficient_v21_evidence,0.200622,hold
clip,High,alarmed,0,Negative,False,0,0.252505,clip,0.260236,1,False,Low,sad,Negative,0.0,0.0,,False,False,True,track2_0716,0.260236,alarmed->sad,hold,insufficient_v21_evidence,0.200436,hold
dinov2,High,aroused,0,Positive,False,1,0.256372,dinov2,0.2589,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0224,0.2589,aroused->excited,hold,insufficient_v21_evidence,0.19941,hold
clip,High,excited,0,Positive,False,1,0.256483,clip,0.258352,1,False,High,happy,Positive,0.0,0.0,,True,True,True,track2_0488,0.258352,excited->happy,hold,insufficient_v21_evidence,0.198871,hold
dinov2,Low,calm,0,Positive,False,0,0.24396,dinov2,0.259309,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0459,0.259309,calm->aroused,hold,insufficient_v21_evidence,0.198826,hold
dinov2,High,aroused,0,Positive,False,0,0.253975,dinov2,0.258051,1,False,Low,bored,Negative,0.0,0.0,,False,False,False,track2_0518,0.258051,aroused->bored,hold,insufficient_v21_evidence,0.198369,hold
siglip2,Low,calm,0,Positive,False,0,0.256014,siglip2,0.257666,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0141,0.257666,calm->annoyed,hold,insufficient_v21_evidence,0.198147,hold
clip,High,frustrated,0,Negative,False,0,0.2495,clip,0.257105,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0096,0.257105,frustrated->annoyed,hold,insufficient_v21_evidence,0.197065,hold
clip,High,aroused,0,Positive,False,0,0.252583,clip,0.25637,1,False,Low,bored,Negative,0.0,0.0,,False,False,False,track2_0603,0.25637,aroused->bored,hold,insufficient_v21_evidence,0.196577,hold
dinov2,High,aroused,0,Positive,False,1,0.243836,dinov2,0.254881,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0873,0.254881,aroused->excited,hold,insufficient_v21_evidence,0.194388,hold
dinov2,High,frustrated,0,Negative,False,0,0.251265,dinov2,0.253823,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0041,0.253823,frustrated->aroused,hold,insufficient_v21_evidence,0.193924,hold
dinov2,Low,sad,0,Negative,False,0,0.248983,dinov2,0.251567,1,False,High,annoyed,Negative,0.0,0.0,,False,False,True,track2_0804,0.251567,sad->annoyed,hold,insufficient_v21_evidence,0.191486,hold
clip,High,annoyed,0,Negative,False,0,0.243409,clip,0.250986,1,False,High,frustrated,Negative,0.0,0.0,,True,True,True,track2_0547,0.250986,annoyed->frustrated,hold,insufficient_v21_evidence,0.190459,hold
dinov2,Low,calm,0,Positive,False,0,0.234473,dinov2,0.250692,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0072,0.250692,calm->happy,hold,insufficient_v21_evidence,0.18945,hold
clip,High,alarmed,0,Negative,False,0,0.231109,clip,0.249722,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0769,0.249722,alarmed->bored,hold,insufficient_v21_evidence,0.188211,hold
dinov2,Low,tired,0,Negative,False,0,0.243047,dinov2,0.248703,1,False,Low,glad,Positive,0.0,0.0,,True,False,False,track2_0177,0.248703,tired->glad,hold,insufficient_v21_evidence,0.188147,hold
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.335992,,0.0,0,False,High,annoyed,Negative,0.0,0.335992,,True,True,True,track2_0962,0.335992,frustrated->annoyed,hold,insufficient_v21_evidence,0.186391,hold
clip,High,frustrated,0,Negative,False,0,0.240675,clip,0.246765,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0673,0.246765,frustrated->annoyed,hold,insufficient_v21_evidence,0.186019,hold
dinov2,Low,calm,0,Positive,False,43,0.242818,dinov2,0.243844,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0591,0.243844,calm->content,hold,insufficient_v21_evidence,0.183269,hold
dinov2,High,alarmed,0,Negative,False,0,0.242796,dinov2,0.243193,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0327,0.243193,alarmed->aroused,hold,insufficient_v21_evidence,0.182617,hold
siglip2,High,annoyed,0,Negative,False,0,0.239502,siglip2,0.243185,1,False,Low,content,Positive,0.0,0.0,,False,False,False,track2_0418,0.243185,annoyed->content,hold,insufficient_v21_evidence,0.182345,hold
siglip2,Low,content,0,Positive,False,0,0.241582,siglip2,0.242653,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0815,0.242653,content->annoyed,hold,insufficient_v21_evidence,0.18198,hold
clip,High,alarmed,0,Negative,False,0,0.241508,clip,0.24233,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0799,0.24233,alarmed->bored,hold,insufficient_v21_evidence,0.181651,hold
dinov2,Low,calm,0,Positive,False,0,0.239822,dinov2,0.242388,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0162,0.242388,calm->sad,hold,insufficient_v21_evidence,0.181574,hold
clip,Low,content,0,Positive,False,0,0.228402,clip,0.240957,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0201,0.240957,content->happy,hold,insufficient_v21_evidence,0.179229,hold
clip,Low,content,0,Positive,False,0,0.221664,clip,0.241044,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0816,0.241044,content->sad,hold,insufficient_v21_evidence,0.178777,hold
dinov2,High,aroused,0,Positive,False,0,0.222655,dinov2,0.240815,1,False,High,annoyed,Negative,0.0,0.0,,True,False,False,track2_0203,0.240815,aroused->annoyed,hold,insufficient_v21_evidence,0.178627,hold
clip,High,aroused,0,Positive,False,0,0.234276,clip,0.238468,1,False,Low,tired,Negative,0.0,0.0,,False,False,False,track2_0070,0.238468,aroused->tired,hold,insufficient_v21_evidence,0.17721,hold
public_inclusive,Low,content,0,Positive,False,20,0.327496,,0.0,0,False,Low,calm,Positive,0.0,0.327496,,True,True,True,track2_0308,0.327496,content->calm,hold,insufficient_v21_evidence,0.17662,hold
clip,High,frustrated,0,Negative,False,0,0.228236,clip,0.237206,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0245,0.237206,frustrated->tired,hold,insufficient_v21_evidence,0.175465,hold
clip,High,alarmed,0,Negative,False,0,0.230405,clip,0.23685,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0380,0.23685,alarmed->aroused,hold,insufficient_v21_evidence,0.175282,hold
clip,Low,content,0,Positive,False,0,0.217215,clip,0.237391,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0012,0.237391,content->bored,hold,insufficient_v21_evidence,0.174768,hold
dinov2,High,alarmed,0,Negative,False,0,0.235496,dinov2,0.235826,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0878,0.235826,alarmed->tired,hold,insufficient_v21_evidence,0.174666,hold
dinov2,Low,calm,0,Positive,False,0,0.225872,dinov2,0.236404,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0872,0.236404,calm->happy,hold,insufficient_v21_evidence,0.174474,hold
dinov2,High,alarmed,0,Negative,False,0,0.22973,dinov2,0.235334,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0380,0.235334,alarmed->excited,hold,insufficient_v21_evidence,0.173712,hold
dinov2,High,excited,0,Positive,False,0,0.232177,dinov2,0.23412,1,False,Low,calm,Positive,0.0,0.0,,False,False,True,track2_0590,0.23412,excited->calm,hold,insufficient_v21_evidence,0.172694,hold
clip,Low,calm,0,Positive,False,0,0.229722,clip,0.232401,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0959,0.232401,calm->sad,hold,insufficient_v21_evidence,0.170779,hold
dinov2,Low,bored,0,Negative,False,0,0.222389,dinov2,0.232945,1,False,High,frustrated,Negative,0.0,0.0,,False,False,True,track2_0231,0.232945,bored->frustrated,hold,insufficient_v21_evidence,0.170736,hold
clip,High,annoyed,0,Negative,False,0,0.224154,clip,0.230212,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0187,0.230212,annoyed->excited,hold,insufficient_v21_evidence,0.168144,hold
clip,High,annoyed,0,Negative,False,0,0.218463,clip,0.228373,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0184,0.228373,annoyed->tired,hold,insufficient_v21_evidence,0.16585,hold
clip,Low,bored,0,Negative,False,0,0.217394,clip,0.228351,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0071,0.228351,bored->calm,hold,insufficient_v21_evidence,0.165743,hold
clip,Low,content,0,Positive,False,0,0.217394,clip,0.227233,1,False,High,alarmed,Negative,0.0,0.0,,False,False,False,track2_0927,0.227233,content->alarmed,hold,insufficient_v21_evidence,0.164625,hold
dinov2,High,aroused,0,Positive,False,0,0.216771,dinov2,0.225335,1,False,Low,tired,Negative,0.0,0.0,,False,False,False,track2_0356,0.225335,aroused->tired,hold,insufficient_v21_evidence,0.162677,hold
clip,High,frustrated,0,Negative,False,0,0.221384,clip,0.224427,1,False,Low,content,Positive,0.0,0.0,,False,False,False,track2_0574,0.224427,frustrated->content,hold,insufficient_v21_evidence,0.162138,hold
clip,High,annoyed,0,Negative,False,0,0.221546,clip,0.224011,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0511,0.224011,annoyed->aroused,hold,insufficient_v21_evidence,0.161735,hold
clip,Low,calm,0,Positive,False,0,0.207566,clip,0.221837,1,False,High,alarmed,Negative,0.0,0.0,,False,False,False,track2_0833,0.221837,calm->alarmed,hold,insufficient_v21_evidence,0.158442,hold
dinov2,High,frustrated,0,Negative,False,0,0.201326,dinov2,0.222241,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0621,0.222241,frustrated->annoyed,hold,insufficient_v21_evidence,0.158347,hold
siglip2,Low,glad,0,Positive,False,4,0.213748,siglip2,0.216993,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0643,0.216993,glad->content,hold,insufficient_v21_evidence,0.154093,hold
"public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.307053,,0.0,0,False,Low,sad,Negative,0.0,0.307053,,True,False,False,track2_0607,0.307053,calm->sad,hold,insufficient_v21_evidence,0.153111,hold
clip,Low,calm,0,Positive,False,0,0.212288,clip,0.215355,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0607,0.215355,calm->bored,hold,insufficient_v21_evidence,0.152338,hold
clip,Low,sad,0,Negative,False,0,0.20092,clip,0.214094,1,False,High,excited,Positive,0.0,0.0,,False,False,False,track2_0717,0.214094,sad->excited,hold,insufficient_v21_evidence,0.150168,hold
clip,Low,calm,0,Positive,False,0,0.203973,clip,0.213782,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0802,0.213782,calm->annoyed,hold,insufficient_v21_evidence,0.1501,hold
dinov2,High,alarmed,0,Negative,False,0,0.209095,dinov2,0.213298,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0666,0.213298,alarmed->tired,hold,insufficient_v21_evidence,0.150026,hold
dinov2,Low,sad,0,Negative,False,0,0.203473,dinov2,0.21328,1,False,High,alarmed,Negative,0.0,0.0,,False,False,True,track2_0992,0.21328,sad->alarmed,hold,insufficient_v21_evidence,0.149558,hold
clip,High,aroused,0,Positive,False,0,0.204554,clip,0.209049,1,False,High,frustrated,Negative,0.0,0.0,,True,False,False,track2_0542,0.209049,aroused->frustrated,hold,insufficient_v21_evidence,0.145413,hold
dinov2,High,frustrated,0,Negative,False,0,0.204552,dinov2,0.20658,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0641,0.20658,frustrated->aroused,hold,insufficient_v21_evidence,0.142944,hold
clip,Low,content,0,Positive,False,0,0.202252,clip,0.206083,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0035,0.206083,content->excited,hold,insufficient_v21_evidence,0.142263,hold
dinov2,Low,content,0,Positive,False,0,0.202568,dinov2,0.205008,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0012,0.205008,content->excited,hold,insufficient_v21_evidence,0.141213,hold
clip,High,excited,0,Positive,False,1,0.194702,clip,0.205441,1,False,High,happy,Positive,0.0,0.0,,True,True,True,track2_0554,0.205441,excited->happy,hold,insufficient_v21_evidence,0.141017,hold
clip,Low,calm,0,Positive,False,0,0.192869,clip,0.205131,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0108,0.205131,calm->annoyed,hold,insufficient_v21_evidence,0.140561,hold
public_clean,High,annoyed,0,Negative,False,0,0.29557,,0.0,0,False,Low,bored,Negative,0.0,0.29557,,False,False,True,track2_0842,0.29557,annoyed->bored,hold,insufficient_v21_evidence,0.139905,hold
clip,Low,calm,0,Positive,False,0,0.190518,clip,0.202199,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0172,0.202199,calm->aroused,hold,insufficient_v21_evidence,0.13744,hold
"public_clean,public_inclusive",Low,content,0,Positive,False,0,0.292443,,0.0,0,False,High,happy,Positive,0.0,0.292443,,False,False,True,track2_0787,0.292443,content->happy,hold,insufficient_v21_evidence,0.136309,hold
dinov2,Low,calm,0,Positive,False,0,0.182315,dinov2,0.19267,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0535,0.19267,calm->aroused,hold,insufficient_v21_evidence,0.127255,hold
clip,Low,calm,0,Positive,False,0,0.187449,clip,0.192108,1,False,High,frustrated,Negative,0.0,0.0,,False,False,False,track2_0005,0.192108,calm->frustrated,hold,insufficient_v21_evidence,0.127104,hold
dinov2,High,annoyed,0,Negative,False,0,0.182662,dinov2,0.191443,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0825,0.191443,annoyed->bored,hold,insufficient_v21_evidence,0.126056,hold
clip,High,aroused,0,Positive,False,0,0.188485,clip,0.189684,1,False,Low,bored,Negative,0.0,0.0,,False,False,False,track2_0683,0.189684,aroused->bored,hold,insufficient_v21_evidence,0.124763,hold
dinov2,Low,calm,0,Positive,False,0,0.188282,dinov2,0.189177,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0015,0.189177,calm->tired,hold,insufficient_v21_evidence,0.12424,hold
clip,High,happy,0,Positive,False,0,0.183813,clip,0.189275,1,False,Low,content,Positive,0.0,0.0,,False,False,True,track2_0453,0.189275,happy->content,hold,insufficient_v21_evidence,0.12398,hold
clip,High,frustrated,0,Negative,False,0,0.187857,clip,0.187877,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0828,0.187877,frustrated->tired,hold,insufficient_v21_evidence,0.122906,hold
dinov2,High,alarmed,0,Negative,False,0,0.185136,dinov2,0.186553,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0476,0.186553,alarmed->bored,hold,insufficient_v21_evidence,0.121364,hold
clip,High,alarmed,0,Negative,False,0,0.176508,clip,0.181494,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0649,0.181494,alarmed->excited,hold,insufficient_v21_evidence,0.115615,hold
dinov2,High,frustrated,0,Negative,False,0,0.175728,dinov2,0.177072,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0574,0.177072,frustrated->aroused,hold,insufficient_v21_evidence,0.11113,hold
clip,Low,calm,0,Positive,False,0,0.174086,clip,0.174674,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0454,0.174674,calm->sad,hold,insufficient_v21_evidence,0.108601,hold
dinov2,Low,content,0,Positive,False,0,0.169415,dinov2,0.174939,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0317,0.174939,content->aroused,hold,insufficient_v21_evidence,0.108492,hold
siglip2,Low,calm,0,Positive,False,0,0.162617,siglip2,0.16543,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0315,0.16543,calm->tired,hold,insufficient_v21_evidence,0.098439,hold
siglip2,High,alarmed,0,Negative,False,0,0.158614,siglip2,0.160234,1,False,Low,sad,Negative,0.0,0.0,,False,False,True,track2_0714,0.160234,alarmed->sad,hold,insufficient_v21_evidence,0.092923,hold
"public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.248308,,0.0,0,False,High,aroused,Positive,0.0,0.248308,,False,False,True,track2_0005,0.248308,calm->aroused,hold,insufficient_v21_evidence,0.085554,hold
"public_clean,public_inclusive",High,excited,0,Positive,False,0,0.246433,,0.0,0,False,Low,content,Positive,0.0,0.246433,,False,False,True,track2_0488,0.246433,excited->content,hold,insufficient_v21_evidence,0.083398,hold
dinov2,Low,calm,0,Positive,False,0,0.145024,dinov2,0.145384,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0360,0.145384,calm->bored,hold,insufficient_v21_evidence,0.076986,hold
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.233934,,0.0,0,False,Low,sad,Negative,0.0,0.233934,,False,False,True,track2_0708,0.233934,frustrated->sad,hold,insufficient_v21_evidence,0.069024,hold
"public_clean,public_inclusive",Low,sad,0,Negative,False,0,0.231792,,0.0,0,False,High,alarmed,Negative,0.0,0.231792,,False,False,True,track2_0545,0.231792,sad->alarmed,hold,insufficient_v21_evidence,0.066561,hold
public_clean,Low,calm,0,Positive,False,43,0.230312,,0.0,0,False,Low,content,Positive,0.0,0.230312,,True,True,True,track2_0015,0.230312,calm->content,hold,insufficient_v21_evidence,0.064859,hold
"public_clean,public_inclusive",Low,glad,0,Positive,False,0,0.221551,,0.0,0,False,High,excited,Positive,0.0,0.221551,,False,False,True,track2_0643,0.221551,glad->excited,hold,insufficient_v21_evidence,0.054784,hold
public_inclusive,High,annoyed,0,Negative,False,0,0.219893,,0.0,0,False,High,excited,Positive,0.0,0.219893,,True,False,False,track2_0547,0.219893,annoyed->excited,hold,insufficient_v21_evidence,0.052877,hold
"public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.219207,,0.0,0,False,High,annoyed,Negative,0.0,0.219207,,True,False,False,track2_0542,0.219207,aroused->annoyed,hold,insufficient_v21_evidence,0.052088,hold
